id,sessiondate,sessiontime,procedure,stage,visresp,visrt,confresp,confrt,trial
3313,2/17/2012,13:39:42,CSplusUSRev,Reversal,2,653,1,387,32
3313,2/17/2012,13:39:42,ThankYou,Reversal,1,5517,,,33
3324,2/15/2012,16:36:21,Practice1,List2,,,,,-4
3324,2/15/2012,16:36:21,Practice1,List2,1,1121,1,1268,-3
3324,2/15/2012,16:36:21,Practice1,List2,1,733,1,607,-2
3324,2/15/2012,16:36:21,Practice1,List2,1,1332,1,958,-1
3324,2/15/2012,16:36:21,PracticeOver,List2,,,,,0
3324,2/15/2012,16:36:21,CSminus,Acquisition,1,1154,1,772,1
3324,2/15/2012,16:36:21,CSplusUS,Acquisition,,,1,346,2
3324,2/15/2012,16:36:21,CSminus,Acquisition,1,1602,1,914,3
3324,2/15/2012,16:36:21,CSplusUS,Acquisition,1,434,3,656,4
3324,2/15/2012,16:36:21,CSminus,Acquisition,1,643,2,570,5
3324,2/15/2012,16:36:21,CSplusUS,Acquisition,1,880,1,893,6
3324,2/15/2012,16:36:21,CSminus,Acquisition,2,518,3,624,7
3324,2/15/2012,16:36:21,CSplusUS,Acquisition,2,429,3,716,8
3324,2/15/2012,16:36:21,CSminus,Acquisition,1,397,2,557,9
3324,2/15/2012,16:36:21,CSminus,Acquisition,2,948,1,494,10
3324,2/15/2012,16:36:21,CSplusUS,Acquisition,2,712,1,635,11
3324,2/15/2012,16:36:21,CSplusUS,Acquisition,1,407,2,774,12
3324,2/15/2012,16:36:21,CSminus,Acquisition,2,764,1,654,13
3324,2/15/2012,16:36:21,CSplusUS,Acquisition,2,441,1,1079,14
3324,2/15/2012,16:36:21,CSplusUS,Acquisition,2,489,2,453,15
3324,2/15/2012,16:36:21,CSminus,Acquisition,1,801,1,896,16
3324,2/15/2012,16:36:21,CSminusRev,Reversal,2,362,1,539,17
3324,2/15/2012,16:36:21,CSplusUSRev,Reversal,2,394,1,938,18
3324,2/15/2012,16:36:21,CSplusUSRev,Reversal,2,506,1,1222,19
3324,2/15/2012,16:36:21,CSminusRev,Reversal,1,378,2,731,20
3324,2/15/2012,16:36:21,CSminusRev,Reversal,1,803,1,450,21
3324,2/15/2012,16:36:21,CSplusUSRev,Reversal,1,390,1,758,22
3324,2/15/2012,16:36:21,CSminusRev,Reversal,2,390,1,678,23
3324,2/15/2012,16:36:21,CSminusRev,Reversal,2,680,1,556,24
3324,2/15/2012,16:36:21,CSplusUSRev,Reversal,1,660,1,953,25
3324,2/15/2012,16:36:21,CSminusRev,Reversal,1,832,2,589,26
3324,2/15/2012,16:36:21,CSplusUSRev,Reversal,1,339,1,341,27
3324,2/15/2012,16:36:21,CSminusRev,Reversal,2,869,1,386,28
3324,2/15/2012,16:36:21,CSplusUSRev,Reversal,2,551,1,592,29
3324,2/15/2012,16:36:21,CSminusRev,Reversal,1,503,1,498,30
3324,2/15/2012,16:36:21,CSplusUSRev,Reversal,1,348,2,510,31
3324,2/15/2012,16:36:21,CSplusUSRev,Reversal,2,654,2,771,32
3324,2/15/2012,16:36:21,ThankYou,Reversal,1,2328,,,33
3464,4/4/2012,18:05:08,Practice1,List2,,,1,913,-4
3464,4/4/2012,18:05:08,Practice1,List2,2,1018,1,1521,-3
3464,4/4/2012,18:05:08,Practice1,List2,2,1625,1,1352,-2
3464,4/4/2012,18:05:08,Practice1,List2,1,1326,1,1129,-1
3464,4/4/2012,18:05:08,PracticeOver,List2,,,,,0
3464,4/4/2012,18:05:08,CSplusUSRev,AcquisitionOpp,1,1466,1,912,1
3464,4/4/2012,18:05:08,CSminusRev,AcquisitionOpp,,,1,77,2
3464,4/4/2012,18:05:08,CSplusUSRev,AcquisitionOpp,1,1015,1,1278,3
3464,4/4/2012,18:05:08,CSminusRev,AcquisitionOpp,2,824,1,1047,4
3464,4/4/2012,18:05:08,CSminusRev,AcquisitionOpp,1,843,1,473,5
3464,4/4/2012,18:05:08,CSplusUSRev,AcquisitionOpp,1,955,1,533,6
3464,4/4/2012,18:05:08,CSplusUSRev,AcquisitionOpp,1,957,1,599,7
3464,4/4/2012,18:05:08,CSminusRev,AcquisitionOpp,2,748,1,1102,8
3464,4/4/2012,18:05:08,CSplusUSRev,AcquisitionOpp,1,607,1,710,9
3464,4/4/2012,18:05:08,CSminusRev,AcquisitionOpp,2,1159,1,665,10
3464,4/4/2012,18:05:08,CSplusUSRev,AcquisitionOpp,1,668,1,993,11
3464,4/4/2012,18:05:08,CSminusRev,AcquisitionOpp,2,343,1,1050,12
3464,4/4/2012,18:05:08,CSminusRev,AcquisitionOpp,1,604,1,868,13
3464,4/4/2012,18:05:08,CSplusUSRev,AcquisitionOpp,2,582,1,831,14
3464,4/4/2012,18:05:08,CSplusUSRev,AcquisitionOpp,1,507,1,600,15
3464,4/4/2012,18:05:08,CSminusRev,AcquisitionOpp,1,716,1,720,16
3464,4/4/2012,18:05:08,CSplusUS,ReversalOpp,1,959,1,1145,17
3464,4/4/2012,18:05:08,CSminus,ReversalOpp,2,537,1,563,18
3464,4/4/2012,18:05:08,CSminus,ReversalOpp,1,738,1,900,19
3464,4/4/2012,18:05:08,CSplusUS,ReversalOpp,2,1206,1,630,20
3464,4/4/2012,18:05:08,CSminus,ReversalOpp,1,809,1,713,21
3464,4/4/2012,18:05:08,CSplusUS,ReversalOpp,1,770,1,707,22
3464,4/4/2012,18:05:08,CSminus,ReversalOpp,1,900,1,656,23
3464,4/4/2012,18:05:08,CSplusUS,ReversalOpp,1,963,1,477,24
3464,4/4/2012,18:05:08,CSminus,ReversalOpp,1,670,1,387,25
3464,4/4/2012,18:05:08,CSplusUS,ReversalOpp,1,712,1,797,26
3464,4/4/2012,18:05:08,CSminus,ReversalOpp,2,698,1,494,27
3464,4/4/2012,18:05:08,CSplusUS,ReversalOpp,1,456,1,1333,28
3464,4/4/2012,18:05:08,CSplusUS,ReversalOpp,1,901,1,801,29
3464,4/4/2012,18:05:08,CSminus,ReversalOpp,1,1022,1,741,30
3464,4/4/2012,18:05:08,CSminus,ReversalOpp,1,948,1,526,31
3464,4/4/2012,18:05:08,CSplusUS,ReversalOpp,2,1111,1,795,32
3464,4/4/2012,18:05:08,ThankYou,ReversalOpp,1,2717,,,33
3553,8/11/2011,15:07:42,Practice1,List2,1,564,1,542,-4
3553,8/11/2011,15:07:42,Practice1,List2,1,724,1,263,-3
3553,8/11/2011,15:07:42,Practice1,List2,2,841,1,359,-2
3553,8/11/2011,15:07:42,Practice1,List2,1,541,1,232,-1
3553,8/11/2011,15:07:42,PracticeOver,List2,,,,,0
3553,8/11/2011,15:07:42,CSplusUSRev,AcquisitionOpp,2,1152,3,770,1
3553,8/11/2011,15:07:42,CSminusRev,AcquisitionOpp,2,1080,3,989,2
3553,8/11/2011,15:07:42,CSplusUSRev,AcquisitionOpp,2,922,3,517,3
3553,8/11/2011,15:07:42,CSminusRev,AcquisitionOpp,2,557,3,439,4
3553,8/11/2011,15:07:42,CSminusRev,AcquisitionOpp,2,611,3,427,5
3553,8/11/2011,15:07:42,CSplusUSRev,AcquisitionOpp,2,775,3,392,6
3553,8/11/2011,15:07:42,CSplusUSRev,AcquisitionOpp,2,685,3,353,7
3553,8/11/2011,15:07:42,CSminusRev,AcquisitionOpp,2,448,3,318,8
3553,8/11/2011,15:07:42,CSplusUSRev,AcquisitionOpp,2,622,3,293,9
3553,8/11/2011,15:07:42,CSminusRev,AcquisitionOpp,2,518,3,369,10
3553,8/11/2011,15:07:42,CSplusUSRev,AcquisitionOpp,2,598,3,286,11
3553,8/11/2011,15:07:42,CSminusRev,AcquisitionOpp,2,679,3,268,12
3553,8/11/2011,15:07:42,CSminusRev,AcquisitionOpp,2,367,3,271,13
3553,8/11/2011,15:07:42,CSplusUSRev,AcquisitionOpp,2,458,3,280,14
3553,8/11/2011,15:07:42,CSplusUSRev,AcquisitionOpp,2,641,3,279,15
3553,8/11/2011,15:07:42,CSminusRev,AcquisitionOpp,2,609,3,297,16
3553,8/11/2011,15:07:42,CSplusUS,ReversalOpp,2,499,3,270,17
3553,8/11/2011,15:07:42,CSminus,ReversalOpp,2,616,3,319,18
3553,8/11/2011,15:07:42,CSminus,ReversalOpp,2,799,3,286,19
3553,8/11/2011,15:07:42,CSplusUS,ReversalOpp,2,544,3,314,20
3553,8/11/2011,15:07:42,CSminus,ReversalOpp,2,571,3,308,21
3553,8/11/2011,15:07:42,CSplusUS,ReversalOpp,2,461,3,315,22
3553,8/11/2011,15:07:42,CSminus,ReversalOpp,2,611,3,267,23
3553,8/11/2011,15:07:42,CSplusUS,ReversalOpp,2,453,3,322,24
3553,8/11/2011,15:07:42,CSminus,ReversalOpp,2,610,3,298,25
3553,8/11/2011,15:07:42,CSplusUS,ReversalOpp,2,388,3,276,26
3553,8/11/2011,15:07:42,CSminus,ReversalOpp,2,462,3,300,27
3553,8/11/2011,15:07:42,CSplusUS,ReversalOpp,2,588,3,308,28
3553,8/11/2011,15:07:42,CSplusUS,ReversalOpp,2,398,3,302,29
3553,8/11/2011,15:07:42,CSminus,ReversalOpp,2,1295,3,299,30
3553,8/11/2011,15:07:42,CSminus,ReversalOpp,2,837,3,291,31
3553,8/11/2011,15:07:42,CSplusUS,ReversalOpp,2,587,3,275,32
3553,8/11/2011,15:07:42,CSminus,ReversalOpp,2,582,3,270,33
3553,8/11/2011,15:07:42,CSplusUS,ReversalOpp,2,624,3,311,34
3553,8/11/2011,15:07:42,CSminus,ReversalOpp,2,584,3,288,35
3553,8/11/2011,15:07:42,CSplusUS,ReversalOpp,2,1593,3,330,36
3553,8/11/2011,15:07:42,CSplusUS,ReversalOpp,2,594,3,539,37
3553,8/11/2011,15:07:42,CSminus,ReversalOpp,2,490,3,310,38
3553,8/11/2011,15:07:42,CSminus,ReversalOpp,2,647,3,333,39
3553,8/11/2011,15:07:42,CSplusUS,ReversalOpp,2,565,3,414,40
3553,8/11/2011,15:07:42,ThankYou,ReversalOpp,,,,,41
3586,8/8/2011,15:51:57,Practice1,List2,,,1,1986,-4
3586,8/8/2011,15:51:57,Practice1,List2,1,1838,,,-3
3586,8/8/2011,15:51:57,Practice1,List2,,,1,787,-2
3586,8/8/2011,15:51:57,Practice1,List2,1,887,,,-1
3586,8/8/2011,15:51:57,PracticeOver,List2,,,,,0
3586,8/8/2011,15:51:57,CSminusRev,AcquisitionOpp,1,758,,,1
3586,8/8/2011,15:51:57,CSplusUSRev,AcquisitionOpp,1,833,3,1023,2
3586,8/8/2011,15:51:57,CSminusRev,AcquisitionOpp,1,691,3,1287,3
3586,8/8/2011,15:51:57,CSplusUSRev,AcquisitionOpp,1,705,2,1301,4
3586,8/8/2011,15:51:57,CSminusRev,AcquisitionOpp,1,501,3,1281,5
3586,8/8/2011,15:51:57,CSplusUSRev,AcquisitionOpp,1,420,3,547,6
3586,8/8/2011,15:51:57,CSplusUSRev,AcquisitionOpp,1,500,3,532,7
3586,8/8/2011,15:51:57,CSminusRev,AcquisitionOpp,1,757,3,743,8
3586,8/8/2011,15:51:57,CSminusRev,AcquisitionOpp,1,583,3,623,9
3586,8/8/2011,15:51:57,CSplusUSRev,AcquisitionOpp,1,451,3,416,10
3586,8/8/2011,15:51:57,CSminusRev,AcquisitionOpp,1,429,3,412,11
3586,8/8/2011,15:51:57,CSplusUSRev,AcquisitionOpp,1,489,3,341,12
3586,8/8/2011,15:51:57,CSminusRev,AcquisitionOpp,1,452,3,338,13
3586,8/8/2011,15:51:57,CSplusUSRev,AcquisitionOpp,1,502,3,273,14
3586,8/8/2011,15:51:57,CSplusUSRev,AcquisitionOpp,1,807,3,983,15
3586,8/8/2011,15:51:57,CSminusRev,AcquisitionOpp,1,333,2,351,16
3586,8/8/2011,15:51:57,CSminus,ReversalOpp,1,301,2,560,17
3586,8/8/2011,15:51:57,CSplusUS,ReversalOpp,1,439,3,134,18
3586,8/8/2011,15:51:57,CSminus,ReversalOpp,1,501,2,850,19
3586,8/8/2011,15:51:57,CSplusUS,ReversalOpp,1,325,3,920,20
3586,8/8/2011,15:51:57,CSplusUS,ReversalOpp,1,504,3,116,21
3586,8/8/2011,15:51:57,CSminus,ReversalOpp,1,492,3,731,22
3586,8/8/2011,15:51:57,CSminus,ReversalOpp,1,449,2,623,23
3586,8/8/2011,15:51:57,CSplusUS,ReversalOpp,1,266,3,927,24
3586,8/8/2011,15:51:57,CSminus,ReversalOpp,1,326,2,249,25
3586,8/8/2011,15:51:57,CSplusUS,ReversalOpp,1,357,2,173,26
3586,8/8/2011,15:51:57,CSminus,ReversalOpp,1,356,2,134,27
3586,8/8/2011,15:51:57,CSplusUS,ReversalOpp,1,806,2,677,28
3586,8/8/2011,15:51:57,CSplusUS,ReversalOpp,1,312,1,171,29
3586,8/8/2011,15:51:57,CSminus,ReversalOpp,1,321,3,756,30
3586,8/8/2011,15:51:57,CSminus,ReversalOpp,1,307,2,182,31
3586,8/8/2011,15:51:57,CSplusUS,ReversalOpp,1,308,2,584,32
3586,8/8/2011,15:51:57,CSplusUS,ReversalOpp,1,318,2,113,33
3586,8/8/2011,15:51:57,CSminus,ReversalOpp,1,425,2,88,34
3586,8/8/2011,15:51:57,CSplusUS,ReversalOpp,1,370,1,259,35
3586,8/8/2011,15:51:57,CSplusUS,ReversalOpp,1,1246,2,1420,36
3586,8/8/2011,15:51:57,CSminus,ReversalOpp,1,544,2,666,37
3586,8/8/2011,15:51:57,CSminus,ReversalOpp,1,1157,2,1367,38
3586,8/8/2011,15:51:57,CSplusUS,ReversalOpp,1,693,1,442,39
3586,8/8/2011,15:51:57,CSminus,ReversalOpp,1,582,1,526,40
3586,8/8/2011,15:51:57,ThankYou,ReversalOpp,,,,,41
3653,10/3/2011,15:36:10,Practice1,List2,,,1,740,-4
3653,10/3/2011,15:36:10,Practice1,List2,1,610,1,777,-3
3653,10/3/2011,15:36:10,Practice1,List2,2,575,1,648,-2
3653,10/3/2011,15:36:10,Practice1,List2,1,875,1,536,-1
3653,10/3/2011,15:36:10,PracticeOver,List2,,,,,0
3653,10/3/2011,15:36:10,CSminusRev,AcquisitionOpp,1,1027,1,426,1
3653,10/3/2011,15:36:10,CSplusUSRev,AcquisitionOpp,2,910,3,922,2
3653,10/3/2011,15:36:10,CSminusRev,AcquisitionOpp,2,825,3,920,3
3653,10/3/2011,15:36:10,CSplusUSRev,AcquisitionOpp,2,681,3,702,4
3653,10/3/2011,15:36:10,CSminusRev,AcquisitionOpp,2,703,3,1057,5
3653,10/3/2011,15:36:10,CSplusUSRev,AcquisitionOpp,2,725,3,840,6
3653,10/3/2011,15:36:10,CSplusUSRev,AcquisitionOpp,2,651,3,497,7
3653,10/3/2011,15:36:10,CSminusRev,AcquisitionOpp,2,522,3,469,8
3653,10/3/2011,15:36:10,CSminusRev,AcquisitionOpp,2,1375,3,952,9
3653,10/3/2011,15:36:10,CSplusUSRev,AcquisitionOpp,2,560,3,489,10
3653,10/3/2011,15:36:10,CSminusRev,AcquisitionOpp,2,762,2,940,11
3653,10/3/2011,15:36:10,CSplusUSRev,AcquisitionOpp,2,1420,3,483,12
3653,10/3/2011,15:36:10,CSminusRev,AcquisitionOpp,2,1036,2,1315,13
3653,10/3/2011,15:36:10,CSplusUSRev,AcquisitionOpp,2,805,2,835,14
3653,10/3/2011,15:36:10,CSplusUSRev,AcquisitionOpp,2,719,3,882,15
3653,10/3/2011,15:36:10,CSminusRev,AcquisitionOpp,2,1340,2,663,16
3653,10/3/2011,15:36:10,CSminus,ReversalOpp,2,442,2,633,17
3653,10/3/2011,15:36:10,CSplusUS,ReversalOpp,2,700,2,672,18
3653,10/3/2011,15:36:10,CSminus,ReversalOpp,2,386,3,514,19
3653,10/3/2011,15:36:10,CSplusUS,ReversalOpp,2,555,3,484,20
3653,10/3/2011,15:36:10,CSplusUS,ReversalOpp,2,807,3,550,21
3653,10/3/2011,15:36:10,CSminus,ReversalOpp,2,549,3,622,22
3653,10/3/2011,15:36:10,CSminus,ReversalOpp,2,482,3,415,23
3653,10/3/2011,15:36:10,CSplusUS,ReversalOpp,2,1795,2,1084,24
3653,10/3/2011,15:36:10,CSminus,ReversalOpp,2,629,3,716,25
3653,10/3/2011,15:36:10,CSplusUS,ReversalOpp,2,598,2,350,26
3653,10/3/2011,15:36:10,CSminus,ReversalOpp,2,716,3,831,27
3653,10/3/2011,15:36:10,CSplusUS,ReversalOpp,2,884,3,512,28
3653,10/3/2011,15:36:10,CSplusUS,ReversalOpp,2,841,2,807,29
3653,10/3/2011,15:36:10,CSminus,ReversalOpp,2,645,3,603,30
3653,10/3/2011,15:36:10,CSminus,ReversalOpp,2,1079,2,1116,31
3653,10/3/2011,15:36:10,CSplusUS,ReversalOpp,2,774,2,679,32
3653,10/3/2011,15:36:10,ThankYou,ReversalOpp,2,3998,,,33
3695,4/10/2012,16:05:39,Practice1,List2,,,,,-4
3695,4/10/2012,16:05:39,Practice1,List2,,,1,500,-3
3695,4/10/2012,16:05:39,Practice1,List2,1,1549,,,-2
3695,4/10/2012,16:05:39,Practice1,List2,1,660,,,-1
3695,4/10/2012,16:05:39,PracticeOver,List2,,,,,0
3695,4/10/2012,16:05:39,CSplusUSRev,AcquisitionOpp,1,755,1,1189,1
3695,4/10/2012,16:05:39,CSminusRev,AcquisitionOpp,1,705,1,901,2
3695,4/10/2012,16:05:39,CSplusUSRev,AcquisitionOpp,1,1063,2,1452,3
3695,4/10/2012,16:05:39,CSminusRev,AcquisitionOpp,1,1063,1,1101,4
3695,4/10/2012,16:05:39,CSminusRev,AcquisitionOpp,1,1054,2,1011,5
3695,4/10/2012,16:05:39,CSplusUSRev,AcquisitionOpp,1,1784,1,1281,6
3695,4/10/2012,16:05:39,CSplusUSRev,AcquisitionOpp,1,1044,2,1498,7
3695,4/10/2012,16:05:39,CSminusRev,AcquisitionOpp,1,828,2,939,8
3695,4/10/2012,16:05:39,CSplusUSRev,AcquisitionOpp,1,442,2,1961,9
3695,4/10/2012,16:05:39,CSminusRev,AcquisitionOpp,1,1167,2,1040,10
3695,4/10/2012,16:05:39,CSplusUSRev,AcquisitionOpp,1,588,2,740,11
3695,4/10/2012,16:05:39,CSminusRev,AcquisitionOpp,1,747,,,12
3695,4/10/2012,16:05:39,CSminusRev,AcquisitionOpp,1,736,3,834,13
3695,4/10/2012,16:05:39,CSplusUSRev,AcquisitionOpp,1,709,2,905,14
3695,4/10/2012,16:05:39,CSplusUSRev,AcquisitionOpp,,,1,939,15
3695,4/10/2012,16:05:39,CSminusRev,AcquisitionOpp,,,1,606,16
3695,4/10/2012,16:05:39,CSplusUS,ReversalOpp,,,2,643,17
3695,4/10/2012,16:05:39,CSminus,ReversalOpp,,,3,1158,18
3695,4/10/2012,16:05:39,CSminus,ReversalOpp,,,1,885,19
3695,4/10/2012,16:05:39,CSplusUS,ReversalOpp,,,1,399,20
3695,4/10/2012,16:05:39,CSminus,ReversalOpp,,,2,1339,21
3695,4/10/2012,16:05:39,CSplusUS,ReversalOpp,,,3,1107,22
3695,4/10/2012,16:05:39,CSminus,ReversalOpp,,,1,1220,23
3695,4/10/2012,16:05:39,CSplusUS,ReversalOpp,,,1,1177,24
3695,4/10/2012,16:05:39,CSminus,ReversalOpp,,,2,1191,25
3695,4/10/2012,16:05:39,CSplusUS,ReversalOpp,1,1741,1,1432,26
3695,4/10/2012,16:05:39,CSminus,ReversalOpp,1,1971,2,1205,27
3695,4/10/2012,16:05:39,CSplusUS,ReversalOpp,1,1131,1,1134,28
3695,4/10/2012,16:05:39,CSplusUS,ReversalOpp,1,1470,3,1347,29
3695,4/10/2012,16:05:39,CSminus,ReversalOpp,,,1,1691,30
3695,4/10/2012,16:05:39,CSminus,ReversalOpp,,,3,1428,31
3695,4/10/2012,16:05:39,CSplusUS,ReversalOpp,1,945,1,1771,32
3695,4/10/2012,16:05:39,ThankYou,ReversalOpp,2,4991,,,33
3763,3/20/2012,13:15:54,Practice1,List2,,,,,-4
3763,3/20/2012,13:15:54,Practice1,List2,2,990,1,1074,-3
3763,3/20/2012,13:15:54,Practice1,List2,1,974,2,989,-2
3763,3/20/2012,13:15:54,Practice1,List2,1,614,1,769,-1
3763,3/20/2012,13:15:54,PracticeOver,List2,,,,,0
3763,3/20/2012,13:15:54,CSplusUSRev,AcquisitionOpp,1,671,2,885,1
3763,3/20/2012,13:15:54,CSminusRev,AcquisitionOpp,2,1266,1,1082,2
3763,3/20/2012,13:15:54,CSplusUSRev,AcquisitionOpp,1,324,1,1637,3
3763,3/20/2012,13:15:54,CSminusRev,AcquisitionOpp,1,1145,1,1258,4
3763,3/20/2012,13:15:54,CSminusRev,AcquisitionOpp,1,1068,1,781,5
3763,3/20/2012,13:15:54,CSplusUSRev,AcquisitionOpp,1,687,,,6
3763,3/20/2012,13:15:54,CSplusUSRev,AcquisitionOpp,1,650,1,1482,7
3763,3/20/2012,13:15:54,CSminusRev,AcquisitionOpp,2,705,1,651,8
3763,3/20/2012,13:15:54,CSplusUSRev,AcquisitionOpp,1,639,,,9
3763,3/20/2012,13:15:54,CSminusRev,AcquisitionOpp,2,1109,1,1214,10
3763,3/20/2012,13:15:54,CSplusUSRev,AcquisitionOpp,2,1263,1,727,11
3763,3/20/2012,13:15:54,CSminusRev,AcquisitionOpp,2,197,3,797,12
3763,3/20/2012,13:15:54,CSminusRev,AcquisitionOpp,2,619,3,630,13
3763,3/20/2012,13:15:54,CSplusUSRev,AcquisitionOpp,2,600,3,365,14
3763,3/20/2012,13:15:54,CSplusUSRev,AcquisitionOpp,2,607,3,391,15
3763,3/20/2012,13:15:54,CSminusRev,AcquisitionOpp,2,484,3,373,16
3763,3/20/2012,13:15:54,CSplusUS,ReversalOpp,2,533,3,463,17
3763,3/20/2012,13:15:54,CSminus,ReversalOpp,2,621,3,599,18
3763,3/20/2012,13:15:54,CSminus,ReversalOpp,2,477,3,523,19
3763,3/20/2012,13:15:54,CSplusUS,ReversalOpp,2,1224,3,1128,20
3763,3/20/2012,13:15:54,CSminus,ReversalOpp,2,984,3,505,21
3763,3/20/2012,13:15:54,CSplusUS,ReversalOpp,2,832,3,709,22
3763,3/20/2012,13:15:54,CSminus,ReversalOpp,2,849,3,360,23
3763,3/20/2012,13:15:54,CSplusUS,ReversalOpp,2,634,3,503,24
3763,3/20/2012,13:15:54,CSminus,ReversalOpp,2,1068,3,444,25
3763,3/20/2012,13:15:54,CSplusUS,ReversalOpp,2,841,3,781,26
3763,3/20/2012,13:15:54,CSminus,ReversalOpp,2,554,3,600,27
3763,3/20/2012,13:15:54,CSplusUS,ReversalOpp,2,872,3,725,28
3763,3/20/2012,13:15:54,CSplusUS,ReversalOpp,2,746,3,573,29
3763,3/20/2012,13:15:54,CSminus,ReversalOpp,2,649,3,345,30
3763,3/20/2012,13:15:54,CSminus,ReversalOpp,2,1022,3,696,31
3763,3/20/2012,13:15:54,CSplusUS,ReversalOpp,2,741,3,856,32
3763,3/20/2012,13:15:54,ThankYou,ReversalOpp,1,11422,,,33
3869,10/6/2011,17:04:05,Practice1,List2,,,,,-4
3869,10/6/2011,17:04:05,Practice1,List2,1,1228,,,-3
3869,10/6/2011,17:04:05,Practice1,List2,,,1,304,-2
3869,10/6/2011,17:04:05,Practice1,List2,1,1169,2,1970,-1
3869,10/6/2011,17:04:05,PracticeOver,List2,,,,,0
3869,10/6/2011,17:04:05,CSplusUSRev,AcquisitionOpp,1,856,2,790,1
3869,10/6/2011,17:04:05,CSminusRev,AcquisitionOpp,1,724,2,582,2
3869,10/6/2011,17:04:05,CSplusUSRev,AcquisitionOpp,1,652,2,482,3
3869,10/6/2011,17:04:05,CSminusRev,AcquisitionOpp,1,797,2,1421,4
3869,10/6/2011,17:04:05,CSminusRev,AcquisitionOpp,1,1081,2,765,5
3869,10/6/2011,17:04:05,CSplusUSRev,AcquisitionOpp,1,1125,2,1016,6
3869,10/6/2011,17:04:05,CSplusUSRev,AcquisitionOpp,1,901,2,640,7
3869,10/6/2011,17:04:05,CSminusRev,AcquisitionOpp,1,1125,2,840,8
3869,10/6/2011,17:04:05,CSplusUSRev,AcquisitionOpp,1,890,2,647,9
3869,10/6/2011,17:04:05,CSminusRev,AcquisitionOpp,1,675,2,712,10
3869,10/6/2011,17:04:05,CSplusUSRev,AcquisitionOpp,1,896,2,796,11
3869,10/6/2011,17:04:05,CSminusRev,AcquisitionOpp,1,818,2,465,12
3869,10/6/2011,17:04:05,CSminusRev,AcquisitionOpp,1,475,2,584,13
3869,10/6/2011,17:04:05,CSplusUSRev,AcquisitionOpp,1,518,2,481,14
3869,10/6/2011,17:04:05,CSplusUSRev,AcquisitionOpp,1,570,2,451,15
3869,10/6/2011,17:04:05,CSminusRev,AcquisitionOpp,1,527,2,586,16
3869,10/6/2011,17:04:05,CSplusUS,ReversalOpp,1,607,2,630,17
3869,10/6/2011,17:04:05,CSminus,ReversalOpp,,,1,923,18
3869,10/6/2011,17:04:05,CSminus,ReversalOpp,1,980,2,1964,19
3869,10/6/2011,17:04:05,CSplusUS,ReversalOpp,1,859,2,537,20
3869,10/6/2011,17:04:05,CSminus,ReversalOpp,1,672,2,438,21
3869,10/6/2011,17:04:05,CSplusUS,ReversalOpp,1,713,2,413,22
3869,10/6/2011,17:04:05,CSminus,ReversalOpp,1,394,2,521,23
3869,10/6/2011,17:04:05,CSplusUS,ReversalOpp,1,770,2,355,24
3869,10/6/2011,17:04:05,CSminus,ReversalOpp,1,417,2,384,25
3869,10/6/2011,17:04:05,CSplusUS,ReversalOpp,,,,,26
3869,10/6/2011,17:04:05,CSminus,ReversalOpp,1,555,2,565,27
3869,10/6/2011,17:04:05,CSplusUS,ReversalOpp,1,612,2,396,28
3869,10/6/2011,17:04:05,CSplusUS,ReversalOpp,1,544,2,411,29
3869,10/6/2011,17:04:05,CSminus,ReversalOpp,1,416,2,286,30
3869,10/6/2011,17:04:05,CSminus,ReversalOpp,1,433,2,335,31
3869,10/6/2011,17:04:05,CSplusUS,ReversalOpp,1,1333,2,368,32
3869,10/6/2011,17:04:05,ThankYou,ReversalOpp,1,5917,,,33
3890,4/23/2012,16:49:35,Practice1,List2,,,,,-4
3890,4/23/2012,16:49:35,Practice1,List2,,,2,564,-3
3890,4/23/2012,16:49:35,Practice1,List2,1,1803,,,-2
3890,4/23/2012,16:49:35,Practice1,List2,1,960,,,-1
3890,4/23/2012,16:49:35,PracticeOver,List2,,,,,0
3890,4/23/2012,16:49:35,CSplusUSRev,Acquisition,2,1929,3,1772,1
3890,4/23/2012,16:49:35,CSminusRev,Acquisition,2,1242,3,1416,2
3890,4/23/2012,16:49:35,CSplusUSRev,Acquisition,2,1158,3,600,3
3890,4/23/2012,16:49:35,CSminusRev,Acquisition,2,1085,3,1154,4
3890,4/23/2012,16:49:35,CSminusRev,Acquisition,2,1192,3,888,5
3890,4/23/2012,16:49:35,CSplusUSRev,Acquisition,2,770,3,627,6
3890,4/23/2012,16:49:35,CSplusUSRev,Acquisition,2,895,3,603,7
3890,4/23/2012,16:49:35,CSminusRev,Acquisition,2,1200,3,496,8
3890,4/23/2012,16:49:35,CSplusUSRev,Acquisition,2,906,3,566,9
3890,4/23/2012,16:49:35,CSminusRev,Acquisition,2,1036,3,786,10
3890,4/23/2012,16:49:35,CSplusUSRev,Acquisition,2,840,3,566,11
3890,4/23/2012,16:49:35,CSminusRev,Acquisition,2,1061,3,507,12
3890,4/23/2012,16:49:35,CSminusRev,Acquisition,2,820,3,403,13
3890,4/23/2012,16:49:35,CSplusUSRev,Acquisition,2,583,3,288,14
3890,4/23/2012,16:49:35,CSplusUSRev,Acquisition,2,602,3,432,15
3890,4/23/2012,16:49:35,CSminusRev,Acquisition,2,732,3,351,16
3890,4/23/2012,16:49:35,CSplusUS,Reversal,2,718,3,321,17
3890,4/23/2012,16:49:35,CSminus,Reversal,2,737,3,371,18
